-103,620,0
-16,700,0
75,611,0
-32,687,0
66,626,0
50,764,0
178,779,0
-38,656,0
-28,722,0
-28,751,0
-26,760,0
-24,705,0
200,772,0
-4,650,0
131,727,0
-133,532,0
-20,733,0
195,760,0
-57,734,0
-93,573,0
139,732,0
171,758,0
-34,765,0
-6,697,0
-55,542,0
-19,767,0
-65,740,0
-41,733,0
-140,514,0
204,758,0
169,783,0
40,610,0
55,772,0
190,778,0
81,632,0
113,758,0
205,780,0
-4,660,0
210,750,0
214,741,0
214,783,0
15,757,0
-115,620,0
3,701,0
-1,688,0
-41,771,0
28,611,0
-54,653,0
104,763,0
28,621,0
126,717,0
12,700,0
-10,733,0
14,769,0
0,733,0
-11,742,0
19,770,0
-73,642,0
-44,684,0
-20,714,0
48,623,0
-49,776,0
38,629,0
-74,736,0
221,776,0
56,781,0
-16,710,0
-69,731,0
17,691,0
230,772,0
13,778,0
-80,728,0
-128,625,0
43,719,0
-89,728,0
-28,657,0
83,725,0
-121,608,0
-106,526,0
208,766,0
-130,514,0
-97,722,0
204,775,0
-106,725,0
159,784,0
-169,510,0
-100,712,0
77,629,0
-74,743,0
-20,708,0
-89,554,0
-101,702,0
119,765,0
-42,687,0
121,774,0
-141,496,0
84,644,0
101,772,0
-115,726,0
-124,729,0
16,709,0
-160,522,0
-60,629,0
-133,729,0
-26,695,0
-67,677,0
72,640,0
-142,729,0
-37,580,0
-149,735,0
-158,734,0
120,783,0
59,761,0
236,764,0
-167,735,0
-91,698,0
100,698,0
65,740,0
-176,735,0
12,787,0
-185,733,0
-194,731,0
-10,723,0
0,608,0
165,737,0
4,664,0
75,601,0
62,603,0
-52,625,0
173,791,0
-87,544,0
-127,555,0
167,799,0
-60,533,0
69,671,0
-107,498,0
-147,505,0
-198,739,0
-207,738,0
-184,727,0
22,629,0
-46,708,0
-199,748,0
-29,704,0
-216,740,0
-222,747,0
-231,748,0
123,792,0
221,789,0
91,774,0
245,765,0
-113,586,0
77,579,0
-59,561,0
-49,719,0
161,807,0
237,778,0
151,777,0
-81,749,0
178,749,0
-93,707,0
7,795,0
162,774,0
-82,577,0
227,797,0
116,650,0
-58,720,0
-123,586,0
41,587,0
-124,739,0
200,788,0
-236,756,0
101,697,0
-245,758,0
94,783,0
63,776,0
76,734,0
-157,741,0
81,771,0
-48,655,0
-132,563,0
-46,660,0
53,790,0
18,681,0
85,762,0
227,807,0
-38,602,0
-136,553,0
72,775,0
129,765,0
101,669,0
-120,514,0
-119,598,0
33,637,0
-115,497,0
236,795,0
97,678,0
159,713,0
204,744,0
100,617,0
10,615,0
11,592,0
18,760,0
19,747,0
66,680,0
-60,599,0
71,784,0
48,798,0
-154,750,0
67,607,0
22,682,0
33,716,0
173,806,0
-106,721,0
-72,753,0
-243,767,0
-132,587,0
167,777,0
-82,639,0
-49,786,0
71,794,0
-50,795,0
-40,795,0
-52,635,0
4,696,0
41,738,0
-48,678,0
82,779,0
-21,640,0
28,748,0
-13,758,0
26,673,0
122,669,0
-15,683,0
-38,696,0
-157,759,0
110,693,0
-35,593,0
89,684,0
251,772,0
-141,559,0
-152,767,0
103,644,0
180,812,0
-40,785,0
227,768,0
-105,494,0
135,772,0
152,812,0
161,758,0
155,766,0
78,667,0
230,773,0
44,772,0
-70,599,0
-105,573,0
-190,753,0
-94,688,0
117,800,0
78,780,0
71,688,0
53,597,0
-62,593,0
-36,580,0
-145,774,0
-51,727,0
-126,748,0
47,754,0
-121,598,0
-105,516,0
30,664,0
16,671,0
-50,576,0
-104,589,0
-7,714,0
-74,584,0
-79,551,0
28,601,0
-146,783,0
-31,724,0
-61,725,0
-28,629,0
-139,790,0
-161,770,0
-147,518,0
-115,743,0
39,792,0
-47,567,0
-112,643,0
-30,796,0
25,610,0
-40,798,0
245,791,0
-129,788,0
91,792,0
127,695,0
-29,713,0
64,801,0
-58,710,0
-146,796,0
40,587,0
37,779,0
-238,775,0
-20,743,0
-99,497,0
37,751,0
-51,725,0
-1,742,0
-184,744,0
119,775,0
-133,719,0
5,759,0
77,755,0
-126,711,0
16,799,0
9,806,0
57,760,0
-83,692,0
91,625,0
-30,677,0
-37,670,0
80,588,0
73,765,0
-35,678,0
93,609,0
-90,644,0
131,797,0
115,809,0
74,801,0
-226,756,0
58,768,0
110,792,0
-148,509,0
26,690,0
9,748,0
-244,782,0
17,695,0
-106,748,0
-20,729,0
157,743,0
-119,791,0
-138,570,0
72,620,0
117,721,0
-54,574,0
-67,526,0
2,703,0
187,775,0
173,767,0
48,629,0
118,669,0
-133,704,0
-163,489,0
-228,762,0
30,796,0
96,691,0
62,693,0
143,769,0
-86,736,0
-69,741,0
-80,728,0
54,639,0
-73,688,0
-59,519,0
-137,480,0
-84,718,0
-23,665,0
-115,497,0
189,754,0
179,798,0
52,720,0
-86,606,0
-154,801,0
164,732,0
-229,779,0
93,644,0
-29,714,0
121,764,0
112,701,0
-82,592,0
-193,747,0
-121,639,0
-51,581,0
110,652,0
151,720,0
-184,744,0
145,705,0
-157,810,0
-148,500,0
-37,699,0
-69,625,0
-6,707,0
246,782,0
65,611,0
-128,695,0
-89,632,0
104,654,0
-253,783,0
-12,673,0
-75,638,0
-37,632,0
39,592,0
-97,720,0
105,812,0
66,781,0
18,671,0
41,720,0
13,788,0
21,807,0
-97,544,0
243,770,0
35,692,0
218,811,0
214,744,0
-147,808,0
-96,503,0
211,803,0
-74,533,0
115,819,0
-1,789,0
-21,801,0
-118,541,0
16,740,0
34,646,0
151,803,0
-124,494,0
173,741,0
216,772,0
37,636,0
-95,593,0
25,706,0
-262,786,0
142,741,0
-218,765,0
2,607,0
-167,810,0
72,680,0
-60,608,0
-62,753,0
-118,730,0
-97,702,0
-84,736,0
189,744,0
-40,627,0
-97,581,0
100,790,0
-80,649,0
-268,793,0
-92,718,0
-277,791,0
-58,743,0
22,781,0
38,654,0
-13,661,0
136,691,0
7,783,0
59,656,0
-285,785,0
59,790,0
134,681,0
-230,767,0
-28,647,0
101,722,0
106,782,0
167,809,0
-77,541,0
109,730,0
-68,527,0
-8,717,0
1,597,0
0,725,0
-73,698,0
-294,785,0
-30,788,0
-109,790,0
-153,777,0
84,746,0
137,749,0
-32,787,0
-97,626,0
-8,619,0
117,773,0
-147,744,0
-303,784,0
208,814,0
214,796,0
-80,758,0
77,783,0
-232,788,0
-88,572,0
-176,811,0
-20,751,0
-123,686,0
56,803,0
-1,619,0
-224,795,0
-37,807,0
54,664,0
-311,778,0
-57,595,0
31,756,0
-79,724,0
-167,528,0
-85,601,0
-141,479,0
-65,702,0
-232,799,0
-83,624,0
-67,513,0
-84,591,0
-19,735,0
-118,594,0
-321,778,0
-130,630,0
11,607,0
-31,640,0
58,647,0
-11,752,0
-330,777,0
60,764,0
-339,774,0
-312,787,0
-71,549,0
73,723,0
-348,773,0
-357,776,0
-367,776,0
-81,708,0
-375,771,0
55,596,0
-384,767,0
-380,757,0
-44,666,0
-114,798,0
-393,769,0
252,797,0
-402,769,0
-134,501,0
-410,764,0
-136,795,0
182,762,0
-416,756,0
-41,716,0
-425,756,0
0,802,0
-432,749,0
-129,791,0
-441,749,0
-443,739,0
14,814,0
-64,762,0
-451,733,0
-447,756,0
-456,724,0
-449,716,0
-465,723,0
-474,722,0
-477,712,0
-486,711,0
-493,704,0
-499,696,0
-508,695,0
-84,533,0
-142,706,0
-512,685,0
-123,779,0
-69,697,0
41,758,0
-74,629,0
187,785,0
-521,687,0
-54,759,0
-525,678,0
124,690,0
-533,672,0
-224,805,0
-538,663,0
-538,653,0
-547,666,0
-67,711,0
-556,664,0
-541,643,0
-548,636,0
-556,630,0
-564,624,0
-564,669,0
-573,620,0
-568,677,0
-575,610,0
23,640,0
-573,600,0
-481,728,0
-577,676,0
-444,706,0
-406,777,0
28,631,0
92,801,0
-139,765,0
-585,681,0
-38,647,0
-439,756,0
-75,716,0
-219,779,0
-585,691,0
2,642,0
-569,590,0
-129,761,0
-133,709,0
-569,580,0
-574,571,0
-583,566,0
-61,504,0
-586,556,0
-155,513,0
80,684,0
-415,779,0
-590,546,0
-28,801,0
-579,699,0
-599,543,0
206,764,0
-594,679,0
-55,495,0
-605,535,0
172,787,0
-599,526,0
-598,516,0
91,754,0
-580,708,0
159,706,0
-416,777,0
-607,512,0
-101,692,0
-603,678,0
-616,508,0
-494,716,0
236,809,0
-594,506,0
-439,763,0
-574,716,0
-614,538,0
-445,770,0
-486,696,0
-610,684,0
184,773,0
-617,498,0
0,753,0
-613,488,0
-619,686,0
-616,478,0
-623,471,0
-624,461,0
119,757,0
-628,682,0
-623,539,0
-627,451,0
-130,803,0
-637,682,0
-75,722,0
-236,788,0
8,677,0
-643,674,0
-629,441,0
-606,474,0
-631,431,0
164,818,0
-635,422,0
-652,670,0
-634,412,0
-661,667,0
-618,695,0
135,701,0
-559,591,0
-638,691,0
-644,421,0
-116,807,0
-636,402,0
-162,515,0
-643,394,0
127,747,0
-551,584,0
-641,384,0
-635,375,0
28,813,0
-568,633,0
-642,368,0
-37,644,0
-639,358,0
-38,645,0
-670,664,0
-32,635,0
-641,348,0
-679,665,0
-75,557,0
-531,662,0
-119,759,0
-640,338,0
-628,547,0
-631,333,0
-687,670,0
-623,326,0
-541,588,0
-650,347,0
43,687,0
80,770,0
-637,545,0
45,784,0
-646,330,0
-695,675,0
-613,328,0
-702,668,0
-653,322,0
-656,312,0
-215,788,0
-533,581,0
-708,660,0
-607,319,0
-661,303,0
-603,309,0
-599,506,0
-502,705,0
-565,609,0
-604,332,0
-593,308,0
-615,704,0
54,801,0
-583,304,0
-658,293,0
-620,712,0
32,770,0
-525,587,0
-716,664,0
-574,309,0
-419,787,0
-315,796,0
-564,308,0
-587,295,0
28,724,0
-670,304,0
-556,301,0
-550,292,0
-723,671,0
-619,721,0
-542,285,0
-532,287,0
125,782,0
-522,285,0
-694,684,0
-527,572,0
-599,466,0
-698,692,0
-630,410,0
254,806,0
-512,286,0
-697,701,0
-589,466,0
-679,300,0
-636,666,0
-504,279,0
-581,459,0
-656,283,0
-115,679,0
-637,656,0
-686,293,0
-688,283,0
-722,656,0
-154,791,0
146,794,0
-571,460,0
75,601,0
-730,678,0
-688,273,0
212,802,0
-627,725,0
-105,780,0
-673,654,0
-616,453,0
-731,652,0
-653,423,0
-740,649,0
-504,292,0
-739,681,0
-692,264,0
-498,270,0
-620,407,0
48,810,0
-701,262,0
-454,771,0
-702,252,0
-592,286,0
-699,242,0
-631,393,0
-688,705,0
-52,701,0
-562,465,0
-542,627,0
-661,428,0
259,789,0
-617,416,0
-711,248,0
-670,428,0
-139,814,0
-442,696,0
-596,338,0
-749,647,0
-602,345,0
-720,249,0
-722,239,0
-754,638,0
44,695,0
-747,685,0
83,726,0
-161,724,0
-97,743,0
-701,709,0
-695,295,0
123,707,0
-570,725,0
221,775,0
-645,539,0
-679,424,0
153,799,0
-44,756,0
86,765,0
-501,260,0
-636,728,0
-552,464,0
-522,656,0
-519,646,0
-58,672,0
-756,689,0
-757,628,0
-762,696,0
-658,352,0
-461,764,0
-701,302,0
-764,705,0
-712,659,0
-766,630,0
-688,420,0
-45,648,0
-771,621,0
-731,240,0
-497,299,0
-661,361,0
-576,732,0
-580,740,0
-97,772,0
-694,412,0
-520,564,0
-734,230,0
-732,220,0
-133,769,0
-542,464,0
-488,266,0
-594,351,0
-143,533,0
-596,325,0
-686,430,0
-636,737,0
85,674,0
-654,542,0
-772,611,0
-770,601,0
-741,216,0
-738,206,0
114,763,0
-689,439,0
-700,718,0
-730,199,0
-778,596,0
-89,631,0
-701,267,0
17,752,0
-765,714,0
-627,699,0
-709,296,0
-588,276,0
-750,217,0
-757,223,0
-718,300,0
-481,720,0
-599,552,0
-488,686,0
-117,752,0
-208,763,0
-672,644,0
-772,720,0
-629,648,0
-773,636,0
-463,754,0
-536,455,0
-534,579,0
-324,798,0
-504,289,0
-620,653,0
-766,223,0
-588,266,0
-4,636,0
-748,623,0
-744,198,0
-131,778,0
-779,586,0
-664,278,0
-528,663,0
-664,542,0
-727,301,0
-526,452,0
-9,697,0
-774,729,0
83,660,0
22,732,0
-516,448,0
-522,554,0
-730,310,0
-224,784,0
-772,230,0
-510,562,0
-88,653,0
-497,250,0
-703,412,0
-694,447,0
129,732,0
-261,800,0
-493,240,0
-571,661,0
-499,308,0
-752,192,0
-776,626,0
-496,230,0
-487,225,0
239,799,0
-787,580,0
-692,264,0
-588,256,0
-498,220,0
-778,644,0
-686,405,0
-734,690,0
-505,213,0
-583,717,0
-739,312,0
-490,312,0
-791,571,0
-57,770,0
-780,235,0
-673,538,0
23,640,0
-730,189,0
-584,575,0
-761,190,0
-748,311,0
-756,316,0
-690,237,0
-599,278,0
-626,498,0
-542,617,0
-502,317,0
118,687,0
-788,561,0
-138,482,0
-787,642,0
-786,227,0
-764,731,0
-185,813,0
-628,342,0
-766,704,0
198,817,0
-517,593,0
-774,738,0
-639,646,0
-580,273,0
-595,249,0
-712,411,0
85,641,0
-700,454,0
-786,551,0
-92,728,0
-786,626,0
-621,434,0
-740,615,0
-562,731,0
-792,618,0
74,703,0
-800,570,0
-783,541,0
-629,650,0
-713,308,0
-657,678,0
-720,406,0
-769,689,0
-628,672,0
-680,531,0
-23,639,0
-502,555,0
-499,204,0
-571,745,0
108,644,0
-665,551,0
-796,645,0
8,806,0
-792,537,0
-729,408,0
-702,463,0
-790,218,0
-596,239,0
-801,617,0
-799,221,0
-564,295,0
90,732,0
-762,594,0
-617,676,0
-583,285,0
-602,231,0
-801,534,0
-500,194,0
-491,188,0
-726,179,0
-723,656,0
-570,642,0
-611,232,0
-622,696,0
-579,724,0
-779,746,0
-505,185,0
-767,745,0
-762,754,0
-492,552,0
52,690,0
-764,180,0
-734,416,0
-662,311,0
-743,415,0
-489,178,0
-741,605,0
-721,415,0
13,727,0
-34,662,0
-98,518,0
-807,226,0
-428,790,0
-787,751,0
-777,738,0
9,731,0
174,742,0
-663,638,0
-166,778,0
-698,311,0
-635,495,0
-677,635,0
-755,761,0
-479,178,0
127,671,0
-694,726,0
53,710,0
-776,549,0
-679,625,0
66,623,0
-731,170,0
-459,779,0
-774,218,0
-795,554,0
-503,326,0
-510,640,0
-635,456,0
-762,323,0
-546,303,0
-627,638,0
-512,177,0
-770,172,0
-778,166,0
-792,654,0
41,663,0
-763,615,0
-218,813,0
-779,555,0
-722,258,0
-510,167,0
6,741,0
-748,423,0
-389,759,0
-716,175,0
-628,426,0
-756,770,0
-815,220,0
-665,560,0
-596,360,0
151,720,0
-482,547,0
-512,695,0
-561,474,0
-646,365,0
-33,749,0
-47,580,0
-511,331,0
-723,396,0
-809,235,0
-794,608,0
-648,355,0
-801,658,0
-553,726,0
-573,754,0
-771,324,0
-796,753,0
-409,789,0
-59,601,0
-162,768,0
-573,318,0
-728,160,0
-824,224,0
-810,616,0
-571,763,0
110,820,0
-810,625,0
-678,703,0
-726,386,0
-810,659,0
-818,664,0
-139,800,0
-770,191,0
-567,736,0
-777,331,0
-815,607,0
-787,169,0
-621,641,0
-805,749,0
-56,745,0
-9,619,0
-743,686,0
-736,179,0
-674,563,0
199,780,0
-785,336,0
-823,601,0
-569,479,0
-159,758,0
-155,492,0
-735,152,0
-272,801,0
-33,740,0
-717,647,0
-814,750,0
-810,210,0
-684,228,0
-737,247,0
-706,177,0
-661,326,0
-617,224,0
-637,374,0
-746,244,0
-632,746,0
67,617,0
-689,529,0
-511,157,0
-613,634,0
-66,750,0
-606,360,0
-825,670,0
-467,784,0
-611,349,0
-531,552,0
-642,363,0
69,713,0
-164,726,0
-700,168,0
17,668,0
-596,315,0
-794,162,0
-749,696,0
-792,342,0
-635,705,0
-663,676,0
-578,769,0
-832,230,0
-671,618,0
-756,331,0
-776,315,0
122,659,0
-613,214,0
-744,225,0
-744,208,0
-781,653,0
-791,351,0
-798,357,0
-457,745,0
-109,492,0
-730,143,0
-710,135,0
